,> 스웨터를 벗을 때 왜 가끔씩 찌릿찌릿 귀신이 나오냐는 거야아~ 내 스웨터 속에 숨어 있다가 나를 꼬집고 도망가는 귀신이거든~ 쪼금 따끔따끔하지만 찌릿찌릿한 느낌이 재밌어~ !
,> 선인장에는 왜 가시가 있냐는 거야아~ 난 친해지고 싶은데에 그렇게 가시 돋쳐 있으면 무서워서 다가가질 못하잖아~ 아님 사실은 부끄럼쟁이인 걸까아~?
,
,"있지이, xx야"
,"> 실은 나, 침대에 들어가면 3초만에 잠들어 버려어~ 쿠울 앗! 선 채로 잠들어 버렸다아! 역시 이 특기는 아무한테도 안 질 자신이 있어~!"
,"> 실은 나, 얼마나 배가 고픈지로 지금이 몇 시인지 알 수 있어~ 꼬르륵~ 현재 시각은 x시 x분이야아~ 어때, 대단하지이~"
,"> 실은 나, 어떤 음식이든 냄새로 구분할 수 있어~ 그래서 집 앞을 지나기만 해도 오늘 메뉴가 뭔지 알 수 있다구우~! 그치만 맛있는 냄새를 맡으면 배가 넘 고파서 어쩔 줄 모르겠어"
,
,"인사 잘하는 거, 지인짜 중요하잖아~ 처음 만났을 때 인사는 특히 더 중요하니까 여러 가지 패턴을 생각해 놨어~"
,"> 인사할 때는 예의 바르게, 큰 소리로!"
,> 분명 양쪽 다 긴장했을 테니까아~ 처음에는 약간 조용한 느낌으로나는 xx야아! 잘 부탁해~! 아앗! 평소 버릇이 조용히 말하는 건 어렵구나아~!
,"> 만약에 내가 선배면 나는, 잘 부탁해~! xx에 대한 건 뭐든 나한테 물어봐아! 응, 이거 괜찮다아~! 근데, 진짜로 물어보면 어떡하지~? 잘 대답해줄 수 있을까"
,
,좋은 아침~! xx입니다아~! 졸린 아침에도 큰 소리로 인사하면 눈이 번쩍 뜨이잖아~
,안녕하세요오~! xx입니다아~! 큰 소리로 얘기하면 왠지 서로 기분이 좋지 않아~?
,"안녕하세요오~! xx입니다아~! 그치만 밤이니까, 조금 작게 말해야겠네 주변에 피해를 주면 안 되니까아!"
