,> 예를 들면 본가 근처에서 팔던 이상한 토우 쿠션 같은 거 토우 주제에 부드럽다는 말도 안 되는 컨셉이 마음에 들어서 정신을 차렸을 땐 이미 계산도 끝냈더라구 집에 돌아오자마자 바로 써봤는데 고대의 낭만에 푹 빠지긴커녕 울퉁불퉁해서 영 불편하더라!
,
,"너, 좋아하는 격언 같은 거 있냐? 난 엄청 많이 있어!"
,> '힘들 때일수록 웃어라' 같은 거! 우리 할머니가 알려준 말이야 힘들 때 웃는다는 건 어려운 일이지만 막상 해보면 신기하게도 극복해 낼 수 있을 것 같더라구 너도 힘든 일이 있을 땐 한번 웃어봐!
,> '하면 된다!' 라는 말에는 정말 많은 용기를 얻었지~ 이래 봬도 옛날에는 자신감이 없어서 뭐든 해보기도 전에 포기하곤 했거든 하지만 이 말을 듣고 나서부터는 지레 겁먹고 포기하지 않고 뭐든 도전해보게 되었어!
,> '실패는 성공의 어머니' 이건 정말 명언 중의 명언이지! 성공하는 방법은 실패를 거듭해 비로소 알게 되는 법! 그걸 이 격언을 통해 깨달은 거야! 덕분에 실패해도 일일이 낙담하지 않게 되었어!
,
,"난 할아버지, 할머니가 해주는 옛날이야기를 좋아하거든! 방과 후엔 뭘 하고 놀았는지, 전철도 없던 시절엔 옆 마을까지 어떻게 갔는지, 그런 얘기들 말이야 할아버지, 할머니가 보낸 어린 시절은 지금하곤 전혀 다르더라! 모르는 것들 투성이라 두근두근해!"
,어렸을 때 다리가 불편하신 할아버지를 슈퍼마켓까지 데려다 드리겠다고 짐수레에 태우려던 적이 있었거든 출발 직전에 어른들이 말렸지만 할아버지는 미소를 띤 얼굴로 상냥하다며 고맙다고 해주셨어 지금 와서 생각해보면 상냥한 건 내가 아니라 할아버지였는데 말야~
,그러고 보니 내가 어렸을 때 매일 같은 공원 벤치에 조용히 앉아 있던 할머니가 계셨거든 하루는 용기를 내서 말을 걸었는데 알고 보니 말도 못하게 수다쟁이더라구 해가 지도록 말동무를 해드렸지 덕분에 쓸데없이 틀니에 대해 잘 아는 꼬맹이가 되었어
,
,"그러고 보니 그 녀석, 잘 지내고 있으려나~ xx를 좋아하던 후배가 있었거든!"
,"> 이사 올 때 그 녀석한테 준 xx라는 책을 100번이나 읽었다고 편지에 썼더라고 나는 그 책, 딱 처음 3페이지밖에 안 읽었는데"
,> 밤에 학교에서 담력 시험을 했을 때! 내가 왁! 하고 놀래켰더니 엄청나게 무서워했던 기억이 나 그 뒤로 한참 동안 밤에 혼자서 화장실에 못 가게 됐었다고 했나 생각하니까 미안하네~
,> 내가 새로 개발한 요리를 항상 맛있게 먹어줬어 그런데 배탈이 잘 나는 체질이었는지 매번 화장실로 달려가더라고 지금은 괜찮은지 모르겠네
베스트 프렌드 타입 B,그러고 보니 저번에 고향에 내려갔다가 어릴 때 그린 그림을 잔뜩 발견했거든
,"> 수업 시간에 그린 엄마 초상화라든지 엄마랑 싸우고 나서 그린 거라 처음엔 화난 얼굴로 그렸는데 그대로 두기엔 좀 미안해져서 나중에 화해하고 크레파스로 무리하게 웃는 얼굴로 고쳐 그렸거든 그랬더니, 뭐더라 전위적? 그런 느낌의 그림이 되어 버렸지 뭐야!"
,> 아빠가 만든 요리를 그린 것도 있었어! 맛있는 요리를 먹은 날에는 고맙다고 그림을 그려서 선물하기도 했거든 하지만 다 먹고 나서 그리려면 보고 그릴 음식이 없잖냐? 그래서인지 도통 뭘 그린 건지 짐작도 안 가는 그림뿐이더라고
,"> 그런 낡고 못 그린 그림 같은 건 미련 없이 갖다 버리면 될 텐데 보관하고 싶다나, 뭐라나? 부모는 잔소리만 하는 사람이라고 생각했는데 이런 걸 보면 뭔가 낯간지럽단 말이지!"
,
,그러고 보니 친척 동생들은 잘 지내나 모르겠네 자주 만날 수 있는 건 아니지만 만날 때마다 언니~ 언니~ 하고 애교를 부려서 엄청 귀엽거든! 그렇지! 나중에 xx의 xx를 가져다줘야겠다!
,요새 잘 나가는 개그맨이 알고 보니 나랑 먼 친척 관계라지 뭐냐! 친척 중에 연예인이 있다니 깜짝 놀랐어! 피가 이어져 있으니까 나에게도 개그의 재능이 숨어 있으려나? 아 하지만 그 개그맨의 개그를 재밌다고 느낀 적은 없어
,친척 중에 학교 선생님이 있거든 진짜 나랑 피가 이어져 있는 건가? 싶을 정도로 엄청 성실해 그 사람을 볼 때마다 말썽만 피우던 나를 진지하게 대해주시던 담임 선생님이 생각난단 말이지 그 시절의 나와 같은 학생이 있다면 매일이 힘들겠다 싶어
,
,난 사격 가판대를 보면 그냥은 못 지나치는 타입이거든 그러고 보니 옛날에 하고 똑 닮은 녀석이랑 사격으로 경쟁했던 적이 있었지~ 결과는 어땠냐고? 당연히 나의 압승이었지!
,"어릴 땐 축제가 있을 때마다 가면 사달라고 부모님한테 떼를 썼더랬지~ 매번 사주진 않으셨지만 가면을 사주신 날은 너무너무 기뻐서 집에 가서도 가면을 쓰고 있었어 뭐야, 왜 그런 눈으로 쳐다봐? 나한테는 그런 귀여운 시절이 있으면 안 되냐!?"
,나는 옛날부터 포장마차에서 파는 호떡이라면 사족을 못 쓰거든 축제 거리를 걸으면서 먹는 갓 구운 뜨끈뜨끈한 호떡은 그 어떤 군것질보다 맛있지!
,
,너 아르바이트 해본 적 있냐? 내가 처음 아르바이트를 할 적에는 너무 이르다고 부모님이 반대하셨지 사고 싶은 게 있다고 사정사정해서 겨우 허락을 받긴 했지만 말이야 그때 그 아르바이트를 꽤 오래 해서 가족들이 모두 깜짝 놀랐더랬지 내가 끈기 하나는 끝내주잖냐!
,그러고 보니 엄청 예전에 오락실에서 아르바이트를 한 적이 있었거든 하루는 내가 한창 빠져 있던 리듬 게임에서 엄청난 점수를 낸 녀석이 나타났는데 도저히 가만히 있을 수가 없겠더라고 결국 그 녀석과 폐점 시간까지 아주~ 뜨거운 대결을 펼쳤지! 대신 그날 아르바이트비는 못 받았지만
,"이 xx에서 DIY를 하고 있다보면 예전에 집 근처 대형 슈퍼마켓에서 아르바이트하던 때가 생각나 꽃의 모종이나 어디 쓰이는지 모를 공구들이 잔뜩 있어서 재밌었는데~ 맞다, 그리고 DIY가 취미인 손재주 좋은 단골도 있었어! 여기에 있었다면 달인이라 불렸을걸?"
,
,내가 아직 고향에서 살았을 땐 부모님이랑 자주 싸우곤 했는데 집을 나오니 알겠더라구 부모님이 날 사랑해주고 걱정해줘서 그랬다는 걸 말이야 그래서 가끔은 부모님한테 메시지 카드라도 부칠까 해!
,"이렇게 같이 떠들거나 메시지 카드를 주고받거나 당연한 듯이 하고 있지만 그런 친구가 있다는 건 당연한 게 아니란 말이지 음, 새삼스럽고 쑥스럽지만 정말 언제나 고맙다!"
,옛날에는 그 비뚤어져 있었으니까 감사의 말도 솔직하게 전하지 못했는데 그 시절의 친구한테 큰맘 먹고 마음을 전했더니 엄청 기뻐하더라구 그리고 전보다 더 돈독해진 것 같아 조만간 부모님한테도 마음을 전해야지~ 그런데 내가 그런 말을 하면 깜짝 놀라 기절하실지도
,
,얼마 전에 고향 집에 갔다가 엄~청 오래된 사진을 발견했어 우리 할머니의 할머니가 젊었을 때 사진이라더라 어떤 분이셨는지는 전혀 모르지만 그분 덕에 지금 내가 태어났다고 생각하니까 가슴이 막 벅차오르더라고!
,내 어릴 때 사진은 왠지 낯간지러워서 똑바로 못 보겠어 물려받은 촌스런 추리닝 같은 거나 입고그래도 앨범을 보고 있으면 잊고 있었던 옛날 일들이 떠오르기도 해서 그런 점에선 재밌기도 하지 않냐?!
,"방 청소를 하다가 옛날 사진을 발견했지 뭐냐 꼬마 시절 나하고, 그때 제일 친했던 친구가 찍혀 있더라 벌써 몇 년은 못 만났는데 오랜만에 전화라도 해볼까? 깜짝 놀랄 게 틀림없어!"
